OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20210826-1-FLASH	65	20210826_BOTTOM_1_0008_0001.mp4	38683	20210826_TOP_1_0008_0001.mp4	41342	150.75616	PCFB33	1.10471	711.46979	-742.52105	-7759.30578	11.31858	11.45636	119.38531	13.16152	7827.15484	7.36178	Unknown	Unknown	Unknown	0	1	AD	Passing			
20210826-2-FLASH	7	20210826_BOTTOM_2_0001_0001.mp4	21338	20210826_TOP_2_0001_0001.mp4	17092	5.93315	PCPREF11	1.21538	791.01881	-2592.02266	-5553.05535	8.02633	26.76146	57.49974	1.76167	6179.05462	26.08873	Serranidae	Plectropomus	spp		1	AD	Passing			
20210826-2-FLASH	8	20210826_BOTTOM_2_0002_0001.mp4	32659	20210826_TOP_2_0002_0001.mp4	28413	29.08100	PCFB2	1.90468	541.49459	-2073.58435	-5217.35161	5.86206	20.47933	52.72959	6.33280	5640.36579	21.83566	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
20210826-2-FLASH	9	20210826_BOTTOM_2_0002_0001.mp4	33643	20210826_TOP_2_0002_0001.mp4	29397	29.35460	PCFB2	2.17829	920.21037	-79.68774	-3505.23525	6.19585	1.70223	23.32880	14.78753	3624.88778	14.72671	Lutjanidae	Pristipomoides	sp1		9	AD	Passing			
20210826-2-FLASH	14	20210826_BOTTOM_2_0003_0001.mp4	27712	20210826_TOP_2_0003_0001.mp4	23466	47.70544	PCFB28	0.20743	912.39218	-2674.85577	-6921.20840	12.31486	34.70233	92.12098	0.60587	7475.99081	21.72742	Pomacanthidae	Chaetodontoplus	personifer	37365008	1	AD	Passing			
20210826-2-FLASH	15	20210826_BOTTOM_2_0003_0001.mp4	33828	20210826_TOP_2_0003_0001.mp4	29582	49.40602	PCFB28	1.90802	1024.11544	-1978.18738	-4093.83445	7.68792	14.56372	30.77557	1.43204	4660.63496	28.09744	Carcharhinidae	Carcharhinus	albimarginatus	37018027	1	AD	Passing			
20210826-2-FLASH	18	20210826_BOTTOM_2_0003_0001.mp4	38099	20210826_TOP_2_0003_0001.mp4	33853	50.59360	PCFB28	3.09559	-314.64309	480.88131	-6819.12410	5.36900	8.04407	91.93899	12.19902	6843.29603	5.25358	Serranidae	Variola	louti	37311166	1	AD	Passing			
20210826-2-FLASH	20	20210826_BOTTOM_2_0004_0001.mp4	198	20210826_TOP_2_0003_0001.mp4	67880	60.05499	PCPREF1	0.68568	1490.07978	-1970.50586	-7400.78203	21.05832	27.16345	106.09036	4.23982	7802.23082	18.00128	Carcharhinidae	Carcharhinus	albimarginatus	37018027	1	AD	Passing			
20210826-2-FLASH	23	20210826_BOTTOM_2_0004_0001.mp4	2304	20210826_TOP_2_0003_0001.mp4	69986	60.64058	PCPREF1	1.27127	168.83133	-3522.10054	-6519.65861	3.67194	43.55089	82.46329	0.55427	7412.12821	27.89462	Serranidae	Plectropomus	spp		1	AD	Passing			
20210826-2-FLASH	27	20210826_BOTTOM_2_0004_0001.mp4	7341	20210826_TOP_2_0004_0001.mp4	3095	62.04115	PCPREF1	2.67184	-290.38607	2282.89966	-3806.59566	2.75874	17.09411	27.95018	6.35711	4448.15978	31.66383	Serranidae	Pseudanthias	cooperi	37311113	6	AD	Passing			
20210826-2-FLASH	28	20210826_BOTTOM_2_0004_0001.mp4	7459	20210826_TOP_2_0004_0001.mp4	3213	62.07396	PCPREF1	2.70465	-220.15049	1284.52384	-2298.38204	1.43227	6.05501	10.55057	0.33391	2642.16346	30.12514	Pomacanthidae	Apolemichthys	trimaculatus	37365016	1	AD	Passing			
20210826-2-FLASH	31	20210826_BOTTOM_2_0004_0001.mp4	37547	20210826_TOP_2_0004_0001.mp4	33301	70.44009	PCFB23	0.54694	1690.14103	-804.18242	-7728.80974	24.79830	11.42668	113.80167	1.36122	7952.21894	13.40098	Carangidae	Decapterus	spp		100	AD	Passing			
20210826-2-FLASH	32	20210826_BOTTOM_2_0004_0001.mp4	37883	20210826_TOP_2_0004_0001.mp4	33637	70.53352	PCFB23	0.64036	455.50832	3328.39047	-6060.98689	5.92563	39.31125	70.07094	0.61413	6929.73543	29.57174	Carcharhinidae	Carcharhinus	albimarginatus	37018027	1	AD	Passing			
20210826-2-FLASH	37	20210826_BOTTOM_2_0004_0001.mp4	39032	20210826_TOP_2_0004_0001.mp4	34786	70.85300	PCFB23	0.95985	258.38191	901.69098	-2019.72487	1.31103	3.55571	7.84012	3.07326	2226.90287	24.83512	Carangidae	Seriola	rivoliana	37337052	1	AD	Passing			
20210826-2-FLASH	44	20210826_BOTTOM_2_0004_0001.mp4	44608	20210826_TOP_2_0004_0001.mp4	40362	72.40344	PCFB23	2.51029	1217.29877	2725.95946	-4913.93508	10.86251	24.76233	44.35170	10.26349	5749.73297	31.52080	Scaridae	Scarus	spp		1	AD	Passing			
20210826-2-FLASH	55	20210826_BOTTOM_2_0005_0001.mp4	28326	20210826_TOP_2_0005_0001.mp4	24080	87.87612	PCFB46	3.02080	625.51931	1136.68331	-2158.68734	2.53245	4.58236	8.37932	10.27842	2518.58182	31.51517	Carcharhinidae	Carcharhinus	spp		1	AD	Passing			
20210826-2-FLASH	66	20210826_BOTTOM_2_0005_0001.mp4	54483	20210826_TOP_2_0005_0001.mp4	50237	95.14922	PCFB19	1.37443	758.83680	1072.41555	-2843.61564	4.13303	6.01143	15.19517	61.10961	3132.42052	25.27125	Carangidae	Decapterus	spp		1	AD	Passing			
20210826-2-FLASH	67	20210826_BOTTOM_2_0005_0001.mp4	54483	20210826_TOP_2_0005_0001.mp4	50237	95.14922	PCFB19	1.37443	760.69398	695.06165	-2756.86318	4.06600	4.01130	14.51277	1.57806	2943.13789	20.88859	Carangidae	Decapterus	spp		1	AD	Passing			
20210826-2-FLASH	68	20210826_BOTTOM_2_0005_0001.mp4	54483	20210826_TOP_2_0005_0001.mp4	50237	95.14922	PCFB19	1.37443	662.85861	449.18994	-2257.75800	2.94237	2.30286	9.77794	9.66374	2395.54260	19.85743	Carangidae	Decapterus	spp		1	AD	Passing			
20210826-2-FLASH	69	20210826_BOTTOM_2_0005_0001.mp4	54483	20210826_TOP_2_0005_0001.mp4	50237	95.14922	PCFB19	1.37443	881.97650	901.76524	-3381.22347	5.73125	6.22838	21.80613	46.26188	3608.84126	20.87566	Carangidae	Decapterus	spp		1	AD	Passing			
20210826-2-FLASH	70	20210826_BOTTOM_2_0005_0001.mp4	54483	20210826_TOP_2_0005_0001.mp4	50237	95.14922	PCFB19	1.37443	828.97197	474.84988	-3143.07760	5.06420	3.41077	19.04607	24.13893	3285.05916	17.20148	Carangidae	Decapterus	spp		1	AD	Passing			
20210826-2-FLASH	81	20210826_BOTTOM_2_0005_0001.mp4	55252	20210826_TOP_2_0005_0001.mp4	51006	95.36305	PCFB19	1.58825	564.91930	682.15639	-2807.19645	3.26470	4.09506	15.34385	9.29384	2943.60715	17.96053	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
20210826-2-FLASH	82	20210826_BOTTOM_2_0005_0001.mp4	55252	20210826_TOP_2_0005_0001.mp4	51006	95.36305	PCFB19	1.58825	279.98645	1334.88766	-2664.80300	1.89409	7.10172	13.73931	1.64807	2993.57520	27.67154	Lethrinidae	Gymnocranius	euanus	37351022	1	AD	Passing			
20210826-2-FLASH	98	20210826_BOTTOM_2_0006_0001.mp4	15131	20210826_TOP_2_0006_0001.mp4	10885	104.20716	PCPREF16	0.86809	-378.34011	-1937.40334	-4832.67966	4.40297	18.48970	47.40416	0.70021	5220.29364	21.65073	Chaetodontidae	Chaetodon	assarius	37365012	1	AD	Passing			
20210826-2-FLASH	99	20210826_BOTTOM_2_0006_0001.mp4	15131	20210826_TOP_2_0006_0001.mp4	10885	104.20716	PCPREF16	0.86809	-184.47496	-2454.00928	-4694.09410	2.89767	22.49148	44.20935	2.88520	5300.06716	27.08920	Chaetodontidae	Chaetodon	assarius	37365012	1	AD	Passing			
20210826-2-FLASH	100	20210826_BOTTOM_2_0006_0001.mp4	15427	20210826_TOP_2_0006_0001.mp4	11181	104.28946	PCPREF16	0.95039	-542.76330	-57.84408	-4271.73931	5.08998	2.10431	37.18246	0.06868	4306.47126	7.24316	Mullidae	Parupeneus	heptacanthus	37355004	2	AD	Passing			
20210826-2-FLASH	107	20210826_BOTTOM_2_0006_0001.mp4	18388	20210826_TOP_2_0006_0001.mp4	14142	105.11279	PCPREF16	1.77372	-276.31198	2057.07521	-4102.93833	2.90178	17.14935	33.39435	11.86831	4598.04411	27.40715	Sparidae		spp		1	AD	Passing			
20210826-3-FLASH	2	20210826_BOTTOM_3_0001_0001.mp4	29930	20210826_TOP_3_0001_0001.mp4	27516	8.32220	PCFB16	1.21010	-647.13138	353.47515	-1378.73379	1.96400	1.26564	4.30037	3.44084	1563.53144	28.10124	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20210826-3-FLASH	8	20210826_BOTTOM_3_0002_0001.mp4	28735	20210826_TOP_3_0002_0001.mp4	26321	27.98991	PCFB30	0.00000	1080.87073	-2530.40689	-4935.65930	9.96766	23.38832	46.37962	9.12449	5650.83828	28.89745	Carangidae	Seriola	spp		1	AD	Passing			
20210826-3-FLASH	11	20210826_BOTTOM_3_0003_0001.mp4	3707	20210826_TOP_3_0003_0001.mp4	1293	41.03071	PCFB31	2.57146	579.75880	1532.13452	-6637.21957	7.76530	19.70810	85.26943	14.32464	6836.39086	13.79084	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing			
20210826-3-FLASH	16	20210826_BOTTOM_3_0003_0001.mp4	40276	20210826_TOP_3_0003_0001.mp4	37862	51.19893	PCFB15.1	1.76454	136.70154	-2561.42071	-5183.57199	2.71573	25.64837	53.39982	5.39534	5783.50948	25.75037	Labridae	Bodianus	solatus	37384201	2	AD	Passing			
20210826-3-FLASH	25	20210826_BOTTOM_3_0004_0001.mp4	4754	20210826_TOP_3_0004_0001.mp4	2340	61.32182	PCFB20	1.61967	-853.65185	284.84845	-2178.80935	3.89658	1.74278	9.85816	0.97541	2357.34391	22.60951	Pinguipedidae	Parapercis	nebulosa	37390005	1	AD	Passing			
20210826-3-FLASH	39	20210826_BOTTOM_3_0004_0001.mp4	44872	20210826_TOP_3_0004_0001.mp4	42458	72.47685	PCFB42	2.58425	1051.74400	-1933.49353	-4333.47683	8.44206	15.20998	34.82369	5.86425	4860.40987	26.47742	Monacanthidae	Aluterus	monoceros	37465022	1	AD	Passing			
20210826-3-FLASH	43	20210826_BOTTOM_3_0004_0001.mp4	69224	20210826_TOP_3_0004_0001.mp4	66810	79.24806	PCPREF6	0.37120	595.34667	-1107.24530	-2080.83276	2.34790	4.31063	8.17215	2.14291	2431.10979	30.90704	Lutjanidae	Aphareus	rutilans	37346001	2	AD	Passing			
20210826-3-FLASH	46	20210826_BOTTOM_3_0004_0001.mp4	70770	20210826_TOP_3_0004_0001.mp4	68356	79.67793	PCPREF6	0.80108	424.81272	984.88856	-2065.76413	1.75001	3.79137	7.86463	15.80933	2327.62814	27.36743	Chaetodontidae	Heniochus	spp		2	AD	Passing			
20210826-3-FLASH	49	20210826_BOTTOM_3_0005_0001.mp4	36645	20210826_TOP_3_0005_0001.mp4	34231	90.18927	PCFB4.1	0.14459	-990.14006	-2258.28803	-5199.70816	10.73432	23.43531	55.43720	19.81707	5754.75517	24.84229	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing			
20210826-3-FLASH	50	20210826_BOTTOM_3_0005_0001.mp4	38378	20210826_TOP_3_0005_0001.mp4	35964	90.67114	PCFB4.1	0.62646	1556.00957	1668.99568	-5739.90461	16.48937	18.44723	60.95004	8.68829	6176.82907	22.05722	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20210826-3-FLASH	53	20210826_BOTTOM_3_0006_0001.mp4	11419	20210826_TOP_3_0006_0001.mp4	9005	103.17502	PCFB4.2	1.83934	390.12230	803.68327	-1668.03468	1.31780	2.50922	5.07851	11.20330	1892.20557	28.10194	Acanthuridae	Naso	spp		1	AD	Passing			
20210826-3-FLASH	54	20210826_BOTTOM_3_0006_0001.mp4	11419	20210826_TOP_3_0006_0001.mp4	9005	103.17502	PCFB4.2	1.83934	915.21912	-1189.39986	-3864.80473	6.75059	8.64786	28.86920	7.58991	4145.96354	20.76617	Unknown	Unknown	Unknown	0	1	AD	Passing			
20210826-3-FLASH	56	20210826_BOTTOM_3_0006_0001.mp4	13238	20210826_TOP_3_0006_0001.mp4	10824	103.68080	PCFB4.2	2.34512	-210.38633	-3125.00443	-5414.27652	3.49206	32.94977	57.26264	14.58063	6254.94247	30.12713	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20210826-3-FLASH	57	20210826_BOTTOM_3_0006_0001.mp4	13313	20210826_TOP_3_0006_0001.mp4	10899	103.70165	PCFB4.2	2.36597	-123.68948	-1639.37981	-4897.05010	2.66539	16.15151	47.89252	11.68673	5165.65243	18.63629	Lethrinidae	Gymnocranius	sp1		2	AD	Passing			
20210826-4-FLASH	0	20210826_BOTTOM_4_0001_0001.mp4	19911	20210826_TOP_4_0001_0001.mp4	14628	5.53636	PCFB18	0.93677	1425.18933	3109.06594	-6543.97883	17.42812	38.66295	80.65345	1.30781	7383.84145	27.83286	Carcharhinidae	Carcharhinus	spp		1	AD	Passing			
20210826-4-FLASH	2	20210826_BOTTOM_4_0001_0001.mp4	22957	20210826_TOP_4_0001_0001.mp4	17674	6.38332	PCFB18	1.78373	-658.84640	-3104.07772	-6387.64521	9.07444	39.83081	81.97637	0.26808	7132.41814	26.49394	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing			
20210826-4-FLASH	3	20210826_BOTTOM_4_0001_0001.mp4	24083	20210826_TOP_4_0001_0001.mp4	18800	6.69641	PCFB18	2.09682	11.90148	-487.52772	-1341.90905	0.65982	1.43628	3.71699	0.13361	1427.77619	19.39344	Labridae				1	AD	Passing			
20210826-4-FLASH	5	20210826_BOTTOM_4_0001_0001.mp4	64233	20210826_TOP_4_0001_0001.mp4	58950	17.86034	PCFB6	0.00000	5.28192	1528.69827	-5102.03305	2.44463	15.93138	51.04149	3.38359	5326.13251	17.19227	Scaridae	Scarus	spp		1	AD	Passing			
20210826-4-FLASH	6	20210826_BOTTOM_4_0001_0001.mp4	64293	20210826_TOP_4_0001_0001.mp4	59010	17.87703	PCFB6	0.01668	450.63196	-159.76523	-4507.46462	4.45826	2.48854	40.43511	2.76450	4532.75098	5.97202	Lethrinidae	Gymnocranius	sp1		1	AD	Passing			
20210826-4-FLASH	9	20210826_BOTTOM_4_0001_0001.mp4	68317	20210826_TOP_4_0001_0001.mp4	63034	18.99592	PCFB6	1.13558	-680.50025	2990.58804	-7000.81997	9.92506	42.85990	97.71424	6.36799	7643.17850	24.22270	Labridae	Bodianus	solatus	37384201	1	AD	Passing			
20210826-4-FLASH	10	20210826_BOTTOM_4_0002_0001.mp4	28146	20210826_TOP_4_0002_0001.mp4	22863	27.82613	PCFB36	0.49828	392.63963	-866.05568	-5722.98687	4.90066	10.07779	64.02010	0.64332	5801.44784	9.50542	Carcharhinidae	Carcharhinus	albimarginatus	37018027	1	AD	Passing			
20210826-4-FLASH	11	20210826_BOTTOM_4_0002_0001.mp4	30384	20210826_TOP_4_0002_0001.mp4	25101	28.44842	PCFB36	1.12056	469.86097	2230.24387	-4205.42267	3.93712	17.39219	33.02724	2.53771	4783.33951	28.37936	Unknown	Unknown	Unknown	0	30	AD	Passing			
20210826-4-FLASH	13	20210826_BOTTOM_4_0002_0001.mp4	61039	20210826_TOP_4_0002_0001.mp4	55756	36.97221	PCFB10	0.02058	158.82574	1607.40665	-3034.31700	1.68942	9.57752	17.60891	9.07261	3437.44984	28.53755	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing			
20210826-4-FLASH	14	20210826_BOTTOM_4_0002_0001.mp4	62754	20210826_TOP_4_0002_0001.mp4	57471	37.44908	PCFB10	0.49744	-416.42241	797.68359	-1458.53816	1.35416	2.44353	4.24678	1.64753	1713.77953	32.12750	Serranidae	Pseudanthias	georgei	37311093	1	AD	Passing			
20210826-4-FLASH	15	20210826_BOTTOM_4_0002_0001.mp4	62802	20210826_TOP_4_0002_0001.mp4	57519	37.46243	PCFB10	0.51079	-267.02689	-1307.13316	-3300.20572	2.38870	8.74898	22.20392	5.61885	3559.67109	21.75355	Serranidae	Pseudanthias	cooperi	37311113	1	AD	Passing			
20210826-4-FLASH	16	20210826_BOTTOM_4_0002_0001.mp4	62802	20210826_TOP_4_0002_0001.mp4	57519	37.46243	PCFB10	0.51079	-351.93886	-1338.15875	-2797.07787	2.39234	7.61197	16.00942	2.39618	3120.60482	26.06636	Serranidae	Pseudanthias	cooperi	37311113	1	AD	Passing			
20210826-4-FLASH	17	20210826_BOTTOM_4_0002_0001.mp4	62802	20210826_TOP_4_0002_0001.mp4	57519	37.46243	PCFB10	0.51079	-252.63876	-1278.22052	-2926.07282	2.05507	7.59844	17.47871	2.25535	3203.05732	23.74476	Serranidae	Pseudanthias	cooperi	37311113	1	AD	Passing			
20210826-4-FLASH	18	20210826_BOTTOM_4_0002_0001.mp4	62802	20210826_TOP_4_0002_0001.mp4	57519	37.46243	PCFB10	0.51079	-329.27033	-1500.52794	-2746.89830	2.24029	8.31137	15.35568	1.09723	3147.29302	28.95953	Serranidae	Pseudanthias	cooperi	37311113	1	AD	Passing			
20210826-4-FLASH	20	20210826_BOTTOM_4_0002_0001.mp4	64856	20210826_TOP_4_0002_0001.mp4	59573	38.03355	PCFB10	1.08191	537.17620	2000.85169	-5487.58061	6.14186	21.77402	57.87457	5.89957	5865.62074	21.17834	Acanthuridae	Naso	fageni	37437027	46	AD	Passing			
20210826-4-FLASH	21	20210826_BOTTOM_4_0002_0001.mp4	64856	20210826_TOP_4_0002_0001.mp4	59573	38.03355	PCFB10	1.08191	63.35343	1115.67735	-2196.01933	1.07911	4.92388	9.34084	0.61843	2463.99077	27.48171	Serranidae	Pseudanthias	cooperi	37311113	1	AD	Passing			
20210826-4-FLASH	27	20210826_BOTTOM_4_0002_0001.mp4	65158	20210826_TOP_4_0002_0001.mp4	59875	38.11752	PCFB10	1.16589	215.84855	1045.56299	-3945.06580	2.50161	8.67408	30.84339	4.25353	4086.97158	15.70987	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
20210826-4-FLASH	48	20210826_BOTTOM_4_0002_0001.mp4	67963	20210826_TOP_4_0002_0001.mp4	62680	38.89747	PCFB10	1.94583	207.68496	1836.52488	-5137.31659	3.17997	19.02832	52.32308	11.71516	5459.66834	20.04852	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing			
